alias,case_index,depth,eff_margin,eff_nll_new,gen_margin_mean,gen_nll_new_max,gen_nll_new_mean,request_index,request_sha256,target_nll_ge_0_05,terminal_full_six_target_new_nll
llama3-8b-inst,1,IL3-FULL,10.436752319335938,0.0007476806640625,2.779296875,5.875,3.001953125,3,90537afae22e47988418137733b2bba6fe78ac3f2cf3e8a710430cb784b35dc9,False,0.003698911052197218
llama3-8b-inst,1,IL3-FULL,18.24676513671875,0.00323486328125,16.43170166015625,0.006683349609375,0.00579833984375,4,a77982960263f0dfb48efd2b8425a460b3d20430fb61ce562f7e2ffbbd3561fd,False,0.008202441968023777
llama3-8b-inst,1,IL3-FULL,12.12078857421875,0.00421142578125,6.9453125,3.546875,2.1796875,5,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,False,0.007330800406634808
llama3-8b-inst,1,IL3-FULL,12.60968017578125,0.01531982421875,9.195556640625,3.0,1.523193359375,6,042d6957cbf51889a68f9ec05692ae02395bbfb258ab0b145b56d98b06844fc8,False,0.006715090479701757
llama3-8b-inst,1,IL3-FULL,14.935470581054688,0.0020294189453125,9.200439453125,0.60546875,0.315185546875,7,05dcb1cec09134d2efacd122ce09e701a8db7624e92b7aacd3194a7f4fdb415c,False,0.006763423793017864
llama3-8b-inst,1,IL3-FULL,10.373268127441406,0.00173187255859375,3.250732421875,0.76171875,0.428955078125,8,db99bc188dd5a31df5e5c30a1acc5379a51ae45dff15346ebc2be90a1d016ffb,False,0.006580192130059004
llama3-8b-inst,1,IL3-FULL,10.621353149414062,0.0036468505859375,6.930908203125,4.09375,2.069091796875,9,4042d278f9a0433f41f891fcbc391eee910a5adfea1cc73f3792d75698ffdd46,False,0.007252310868352652
llama3-8b-inst,2,IL3-FULL,17.497802734375,0.002197265625,4.591796875,2.828125,1.634765625,0,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4,False,0.004768649581819773
llama3-8b-inst,2,IL3-FULL,9.246475219726562,0.0035247802734375,4.65234375,1.71875,1.12890625,1,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253,False,0.006595759652554989
llama3-8b-inst,2,IL3-FULL,14.35943603515625,0.01556396484375,8.7119140625,5.875,2.9755859375,2,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c,False,0.0074201165698468685
llama3-8b-inst,2,IL3-FULL,8.6221923828125,0.0028076171875,3.80859375,5.28125,3.30078125,3,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262,False,0.003912894055247307
llama3-8b-inst,2,IL3-FULL,9.557525634765625,0.004974365234375,6.6229248046875,0.6640625,0.3458251953125,4,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,False,0.00434007216244936
llama3-8b-inst,2,IL3-FULL,17.248329162597656,0.00167083740234375,12.7694091796875,0.10986328125,0.0743408203125,5,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,False,0.003601768519729376
llama3-8b-inst,2,IL3-FULL,12.496780395507812,0.0032196044921875,5.0244140625,3.84375,1.9443359375,6,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,False,0.0061582401394844055
llama3-8b-inst,2,IL3-FULL,19.11822509765625,0.00677490234375,14.3846435546875,0.11181640625,0.0841064453125,7,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,False,0.0033771356102079153
