contrast,before,after,batch,population,metric,group,prompt_denominator,request_denominator,before_numerator,after_numerator,lost,gained,retained,failed_both,delta_numerator,delta_pp,conditional_loss_rate,conditional_gain_rate,before_ties,after_ties,order_sha256,transition_sha256,new_strict_delta_numerator,true_strict_delta_numerator,new_nll_delta_n,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_q25,new_nll_delta_q75,new_nll_delta_iqr,new_nll_delta_p90,new_nll_delta_p95,new_nll_delta_p99,new_nll_delta_min,new_nll_delta_max,true_nll_delta_n,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_q25,true_nll_delta_q75,true_nll_delta_iqr,true_nll_delta_p90,true_nll_delta_p95,true_nll_delta_p99,true_nll_delta_min,true_nll_delta_max,desired_margin_delta_n,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_q25,desired_margin_delta_q75,desired_margin_delta_iqr,desired_margin_delta_p90,desired_margin_delta_p95,desired_margin_delta_p99,desired_margin_delta_min,desired_margin_delta_max,cohort_batch
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,53,current,PS,ALL,200,100,189,188,2,1,187,10,-1,-0.5,0.010582010582010581,0.09090909090909091,0,0,69838fdc175506fda322d95cb3d281ee33e41fb39d7329c3cd2b2fbc7427e8cd,0d306ff8fac1a2f70c307330a62ab49e0cef1b11125070ed030e246fbb33d4fe,3,0,200,0.08496510016790125,0.022304464131593704,-0.0017137854592874646,0.1252568643540144,0.12697064981330186,0.5191139668226241,0.7666493415832515,1.122397647798041,-2.2090859413146973,4.0207973420619965,200,-0.43129819065332414,-0.45705175399780273,-0.8756246566772461,0.03562462329864502,0.9112492799758911,0.33998556137084945,0.9535203933715805,2.678685898780822,-3.777684211730957,5.05040168762207,200,-0.5162632908212254,-0.560191897675395,-1.0613588280975819,0.011163587070768699,1.0725224151683506,0.5260582327842711,0.8598360080970435,2.705576546527442,-3.8921247888356447,3.252382755279541,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,53,current,NS,ALL,1000,100,688,689,4,5,684,307,1,0.1,0.005813953488372093,0.016025641025641024,0,0,446c7e39555f018d2da9397935e3c5b66c799af6006d56a66d76733a1136b493,e91e236f6ea38be871b2d7c938ef79cb70f0f85679e1719718497c9359f88521,0,2,1000,0.023128247765416745,0.009083271026611328,-0.04070615768432617,0.0782320499420166,0.11893820762634277,0.15764780044555665,0.238066816329956,0.4781852960586546,-0.4435548782348633,1.1706018447875977,1000,-0.013127876790240406,-0.00715947151184082,-0.072029709815979,0.04742920398712158,0.11945891380310059,0.12136678695678714,0.17879347801208495,0.2941102218627928,-0.6658811569213867,0.4359622001647949,1000,0.03625612455565715,0.016939640045166016,-0.048099398612976074,0.10373139381408691,0.151830792427063,0.2097363948822022,0.2889770925045013,0.5658482933044429,-0.5177545547485352,1.137679100036621,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,53,historical,RS,ALL,128,128,128,128,0,0,128,0,0,0.0,0.0,,0,0,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,6936c17f7c26ce59960583a645f3a580781f31026b409c0bee8aeb0b32400c82,0,0,128,-0.0009976149993349281,-1.273956149816513e-05,-0.0001453384174965322,1.8840408301912248e-05,0.00016417882579844445,0.0001699121668934822,0.00044769787928089375,0.043992127180099504,-0.17997682094573975,0.05271005630493164,128,0.024609854444861412,0.023582935333251953,-0.039414405822753906,0.0792236328125,0.1186380386352539,0.12700209617614744,0.1758629798889159,0.3236623764038089,-0.20793724060058594,0.7443809509277344,128,0.02560746944419634,0.023931430536322296,-0.03953933353477623,0.07936698256526142,0.11890631610003766,0.1287077327957377,0.17595599147134622,0.41752379087032787,-0.20819016126915812,0.7502609714865685,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,53,historical,PS,ALL,256,128,251,251,0,0,251,5,0,0.0,0.0,0.0,0,0,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,5f84ee768253f9e93e4b2ef9ae676ee9d0c680b5ce2a9a511eb4134db52fde4d,1,0,256,-0.0053999520088154895,-0.00023352866992354393,-0.009809620678424835,0.004426684230566025,0.01423630490899086,0.03635492920875549,0.08100295066833496,0.13623230457305877,-0.5368447303771973,0.2567819356918335,256,0.014236352406442165,0.011274337768554688,-0.04126560688018799,0.058664679527282715,0.0999302864074707,0.1286935806274414,0.17774653434753418,0.32330236434936455,-0.5190544128417969,0.4490633010864258,256,0.019636304415257655,0.018558260053396225,-0.04022076725959778,0.0655075665563345,0.10572833381593227,0.1433931663632393,0.2346226954832673,0.4354730427265162,-0.5890666842460632,0.5104421973228455,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,53,historical,NS,ALL,1280,128,881,879,4,2,877,397,-2,-0.15625,0.004540295119182747,0.005012531328320802,0,0,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,c2287f79b93c8d9421ece6bd2e5e864bf5e51f1489842d1558952b5568eba753,-3,1,1280,-0.003018058774750898,-0.0010974407196044922,-0.06092715263366699,0.05933493375778198,0.12026208639144897,0.13601341247558596,0.18085412979125973,0.3256613636016847,-1.5406513214111328,0.6424589157104492,1280,-0.012219632690175786,-0.007091134786605835,-0.06435942649841309,0.04471385478973389,0.10907328128814697,0.11521072387695318,0.15991261005401608,0.27984970569610607,-0.7869348526000977,0.72442626953125,1280,0.009201573915424888,0.00854027271270752,-0.06336769461631775,0.07919818162918091,0.14256587624549866,0.1636927608400584,0.24117572531104073,0.3952227401733404,-1.3877878189086914,0.6848888397216797,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,54,current,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,63dab5bd43b876c52366c45fba83139caadc18cb67f8a5561bb5d2186cda56ef,47b2562ef2539e5598bd5c11303be9ce5ab8f22e5cb5664c86087b402becad77,0,0,100,0.016804745130284574,0.0012439406709745526,0.00041926841367967427,0.0027862084098160267,0.0023669399961363524,0.006161248032003643,0.012848424538969993,0.16671054068953356,-0.007149161770939827,1.2430513501167297,100,-0.6686794090270997,-0.6907477378845215,-1.122492790222168,-0.2658064365386963,0.8566863536834717,0.9773481369018561,1.842667150497436,3.071436882019045,-5.559751510620117,3.506967544555664,100,-0.6854841541573842,-0.6920106749166735,-1.127588688657852,-0.26662118051899597,0.8609675081388559,0.8393606097321038,1.542540109581022,3.0707612467126477,-5.560681083967211,3.504561838344671,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,54,current,PS,ALL,200,100,197,197,0,0,197,3,0,0.0,0.0,0.0,0,0,50ceaacb80c9191f982151d07b6f98987df5582543964d9d49363130a24514aa,3a4cd59ba914442d4b2d13ba1486b1d2095baf25c35f0fdbf9ce5cbdb44a62b6,-2,0,200,0.08360568285417685,0.017623351886868477,-0.004285463597625494,0.12881026417016983,0.13309572776779532,0.50169061422348,0.7199069548398244,1.715820049587637,-3.5441397726535797,3.0939712524414062,200,-0.3704907935857773,-0.3093245029449463,-0.7171205282211304,0.1523599624633789,0.8694804906845093,0.873512840270996,1.5423048973083462,3.4386310863494787,-7.673528671264648,4.372188568115234,200,-0.45409647643995416,-0.39325197599828243,-0.9183929793071002,0.1703801224939525,1.0887731018010527,0.8796131012961268,1.6259570345282535,4.435477094016967,-8.585733771324158,5.496830374002457,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,54,current,NS,ALL,1000,100,743,747,4,8,739,249,4,0.4,0.005383580080753701,0.0311284046692607,0,0,04f0fc6cc56c4906f43c0907eb00c1ee21d7fec182833d05ca03557c7a373e11,21c6e3d182c559f29992891cca79ec166bfc02a101bb6dc586e4897974451b2c,0,-4,1000,0.014723822758329334,0.008693695068359375,-0.07038235664367676,0.09397590160369873,0.1643582582473755,0.20988459587097172,0.2898673057556152,0.5644618129730223,-1.365830421447754,1.6399049758911133,1000,-0.030366547156125308,-0.010742595419287682,-0.10469937324523926,0.06301036477088928,0.16770973801612854,0.15099778175354006,0.21518410444259642,0.38211935043334905,-1.2803115844726562,1.5149250030517578,1000,0.04509036991445464,0.024502992630004883,-0.08553427457809448,0.14034276455640793,0.2258770391345024,0.29455226063728335,0.42805743217468256,0.8554579257965087,-0.8989896774291992,2.1097469329833984,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,54,historical,RS,ALL,128,128,128,128,0,0,128,0,0,0.0,0.0,,0,0,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,6936c17f7c26ce59960583a645f3a580781f31026b409c0bee8aeb0b32400c82,0,0,128,0.0006086590453264762,-2.1412386558949947e-05,-0.0002141762524843216,4.727033956442028e-05,0.0002614465920487419,0.0003535245079547164,0.001118449959903955,0.11457948386669181,-0.13405251502990723,0.13227665424346924,128,0.02236786298453808,0.015451431274414062,-0.047553300857543945,0.09229457378387451,0.13984787464141846,0.15083656311035157,0.2121696472167968,0.39317093849182205,-0.368927001953125,0.8544654846191406,128,0.021759203939211602,0.015659364173188806,-0.047536326295812614,0.09142026503104717,0.13895659132685978,0.15457039698958397,0.22138998166774393,0.41191660529002594,-0.44179320335388184,0.8601305540651083,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,54,historical,PS,ALL,256,128,251,251,0,0,251,5,0,0.0,0.0,0.0,0,0,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,5f84ee768253f9e93e4b2ef9ae676ee9d0c680b5ce2a9a511eb4134db52fde4d,-2,0,256,-0.006584645938346512,-0.0005516139790415764,-0.01539752259850502,0.007613660767674446,0.023011183366179466,0.0566178560256958,0.08609556406736374,0.22160079479217507,-0.6369361877441406,0.30634093284606934,256,0.015763621777296066,0.012711048126220703,-0.05733358860015869,0.08608293533325195,0.14341652393341064,0.1617412567138672,0.21969175338745117,0.31172862052917466,-0.5645751953125,0.37323951721191406,256,0.022348267715642578,0.02092595584690571,-0.05429444380570203,0.09760375483892858,0.1518981986446306,0.18369635939598083,0.2593756169080734,0.43425217568874347,-0.6494200527667999,0.4686117172241211,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,54,historical,NS,ALL,1280,128,871,878,4,11,867,398,7,0.546875,0.004592422502870264,0.02689486552567237,0,0,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,b8e0d3b2de9c0465556c4b181ac0dc5c3eeefe0b880816b6e5945fb3ddcfcc23,-3,0,1280,0.002490269333247852,0.004551023244857788,-0.06900668144226074,0.08502018451690674,0.15402686595916748,0.18167977333068847,0.25062408447265627,0.42617362022399924,-1.8830137252807617,0.8438758850097656,1280,-0.0137250165855221,-0.00725865364074707,-0.08597457408905029,0.06320679187774658,0.14918136596679688,0.15104513168334976,0.21593514680862402,0.40181238174438666,-0.7704625129699707,0.7699794769287109,1280,0.016215285918769952,0.017206668853759766,-0.07446789741516113,0.11954867839813232,0.19401657581329346,0.22077349424362191,0.3080404639244079,0.5392987346649181,-1.7854628562927246,0.711207389831543,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,55,current,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,cb5d11414d0e7099be33952159a14f5c17d54a39802c5f7c4acbd60a3bb2cbd6,35e0731b590351e18b3ba27f12db0c3258446647439131ea24dd7eb0724188f5,0,0,100,0.01686277863154828,0.001992039935430512,0.0004549933219095692,0.005191202508285642,0.0047362091863760725,0.022558654565364183,0.05129318421822967,0.17795937679708312,-0.001326332101598382,0.7760751247406006,100,-0.8357415580749512,-0.6922626495361328,-1.327704668045044,-0.2486133575439453,1.0790913105010986,0.3814431190490727,0.7961024284362788,1.7649145603180139,-5.255727767944336,5.778636932373047,100,-0.8526043367064995,-0.7199546216288581,-1.349854269712523,-0.2911264353988372,1.058727834313686,0.3803339409874756,0.7967066126133426,1.764952839693017,-5.263284558895975,5.767126077436842,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,55,current,PS,ALL,200,100,193,192,1,0,192,7,-1,-0.5,0.0051813471502590676,0.0,0,0,2ec5397f58ffbcdd16165d21bc9bf38110374bf9a5111fa28592f24012d40ada,ca668eea77601c938efe2f1891515cece1893c3591979fdb00c7701c0b0b5196,-2,0,200,0.09439620439465216,0.021152103086933494,-0.001453366014175117,0.20948629081249237,0.2109396568266675,0.5632581949234009,0.6941458269953726,1.5433883070945684,-3.026165008544922,3.0516406297683716,200,-0.40156399965286255,-0.30320024490356445,-0.9568712711334229,0.27948248386383057,1.2363537549972534,0.8060705184936523,1.228686141967773,2.4560386657714837,-6.5936384201049805,5.496212005615234,200,-0.49596020404751473,-0.4506237739697099,-1.011597742792219,0.1593827037140727,1.1709804465062916,0.7185575008392333,1.242558960616587,3.1251545929908553,-6.72329491795972,5.5083407163619995,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,55,current,NS,ALL,1000,100,754,754,4,4,750,242,0,0.0,0.005305039787798408,0.016260162601626018,0,0,e43c12463676a0d861f7236688276f03651f8453e917aad17e8af4c022aa6571,2edd515b48f4f5aefcce2b5cca9d08ce57515635d321622843e4b7d576e06f38,1,3,1000,0.006509552896022797,0.010067462921142578,-0.08339276909828186,0.10119271278381348,0.18458548188209534,0.2131658077239991,0.27548360824584944,0.5497249889373779,-1.5246992111206055,0.7829046249389648,1000,0.008288049747119658,0.0004006084054708481,-0.07722938060760498,0.09546470642089844,0.17269408702850342,0.23141903877258302,0.3364697456359863,0.6382284927368161,-1.572770118713379,1.1463429927825928,1000,-0.001778496851096861,0.005391120910644531,-0.11969049461185932,0.11848783493041992,0.23817832954227924,0.25201096534729006,0.38423373401165006,0.6066360425949096,-1.6427087783813477,1.7319236397743225,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,55,historical,RS,ALL,128,128,128,128,0,0,128,0,0,0.0,0.0,,0,0,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,6936c17f7c26ce59960583a645f3a580781f31026b409c0bee8aeb0b32400c82,0,0,128,0.003478453522035352,-1.6610647435300052e-05,-0.00019897823221981525,0.00011501077096909285,0.0003139890031889081,0.0007842944003641604,0.002775529026985157,0.20271955758333285,-0.12171530723571777,0.2964649796485901,128,0.013664405792951584,0.019748687744140625,-0.06680727005004883,0.09588384628295898,0.1626911163330078,0.15551309585571288,0.17182435989379877,0.33250288009643564,-0.5433173179626465,0.9921560287475586,128,0.010185952270916232,0.021887578564928845,-0.0684311335789971,0.10011130594648421,0.1685424395254813,0.15916375055676324,0.20285263147670737,0.33275046927854424,-0.8397822976112366,0.9953766376711428,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,55,historical,PS,ALL,256,128,251,251,0,0,251,5,0,0.0,0.0,0.0,0,0,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,5f84ee768253f9e93e4b2ef9ae676ee9d0c680b5ce2a9a511eb4134db52fde4d,-2,0,256,-0.012313575295593182,-0.00046122074127197266,-0.014618290588259697,0.007303783670067787,0.021922074258327484,0.05648934841156006,0.11901116371154785,0.1882440686225891,-0.8296270370483398,0.3158024549484253,256,0.010787573643028736,0.014398336410522461,-0.07701611518859863,0.10680115222930908,0.18381726741790771,0.1890878677368164,0.2578277587890625,0.38548617362976056,-0.7170572280883789,0.4347877502441406,256,0.023101148938621918,0.030017122626304626,-0.05999830365180969,0.11369394745270256,0.17369225110451225,0.21121984720230103,0.3031347692012787,0.4683009356260295,-0.7966738194227219,0.5473794937133789,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,55,historical,NS,ALL,1280,128,868,873,5,10,863,402,5,0.390625,0.00576036866359447,0.024271844660194174,0,0,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,410c0d89b949c193b5c7c793c5ab28b376b43eba2743614498f34524bf0ddafc,3,-3,1280,0.0011661923425890564,0.003885507583618164,-0.09209632873535156,0.09418416023254395,0.1862804889678955,0.20206570625305187,0.302291202545166,0.4895366668701174,-1.0154781341552734,1.045403003692627,1280,-0.01594804284213751,-0.005603671073913574,-0.09014105796813965,0.07603967189788818,0.16618072986602783,0.18204531669616728,0.268432593345642,0.4675654125213632,-1.7437353134155273,0.9168558120727539,1280,0.017114235184726566,0.012406110763549805,-0.0895085483789444,0.1271328330039978,0.2166413813829422,0.26244601011276286,0.372053337097168,0.5906144738197332,-0.8088703155517578,0.7707033157348633,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,55,suffix,RS,ALL,500,500,500,500,0,0,500,0,0,0.0,0.0,,0,0,cd51ffcc82e26a0ea707888f7a025fe3a874c189e773a3e8cb4a59ee03191b4a,d2182a595d1885fa8fc9c851cdc7661894541c477b6a0502fb1fdbe50287fc68,-1,0,500,0.021569836627637416,0.0013979387586005032,0.0004593434277921915,0.004569280659779906,0.004109937231987715,0.01312307245098055,0.04461513154674311,0.6176443034410467,-0.012975886464118958,2.057804584503174,500,-0.8175963397026063,-0.735837459564209,-1.1727280616760254,-0.358687162399292,0.8140408992767334,0.1848771095275881,0.6092823982238765,2.241975717544553,-8.627067565917969,5.778636932373047,500,-0.8391661763302436,-0.7393963751383126,-1.2089189958351199,-0.36495989497052506,0.8439591008645948,0.18459021214512195,0.6089509797224308,2.2448037912073753,-8.75840689940378,5.767126077436842,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,55,suffix,PS,ALL,1000,500,971,966,6,1,965,28,-5,-0.5,0.006179196704428424,0.034482758620689655,0,0,1fa60daba09234d0046a195f933eb30fbe00efb6f5cce0b08eb081ab593377bb,5e20685725f26ab922d1168cf6a14e7018be1ce9d7fab645c119e0ce9bebb32b,-1,1,1000,0.09373280592706579,0.02216571569442749,5.635622073896229e-06,0.1569678634405136,0.15696222781843971,0.5198638916015625,0.7045746341347694,1.5163370072841642,-3.4315394163131714,3.9288161993026733,1000,-0.37331682455539705,-0.3037562370300293,-0.7570524215698242,0.025745153427124023,0.7827975749969482,0.4991768360137942,0.9432651519775377,2.4560386657714837,-8.411218643188477,5.92081356048584,1000,-0.46704963048246284,-0.40300142019987106,-0.8795014396309853,0.0023776753805577755,0.881879115011543,0.5130673484876754,1.0140140634030104,3.0910885643959043,-8.73336568614468,5.5083407163619995,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,55,suffix,NS,ALL,5000,500,3616,3632,26,42,3590,1342,16,0.32,0.007190265486725664,0.030346820809248554,0,0,3888cf778c56fc9e67dbb8321aff30a83076c58fd78e90e9d007d7e043109456,c2317131e1da9f79748cb5b83336450cb1ca22ad9965998631db98da1c510e65,-5,-1,5000,0.015912546663661487,0.012731105089187622,-0.0784139633178711,0.10663235187530518,0.18504631519317627,0.22505774497985842,0.3043975830078125,0.5625809097290045,-1.5246992111206055,1.6623296737670898,5000,-0.007034793098852969,-0.002673063427209854,-0.09174966812133789,0.08261698484420776,0.17436665296554565,0.19280896186828658,0.2858674526214602,0.4969106006622318,-1.572770118713379,1.6464738845825195,5000,0.02294733976251446,0.014638900756835938,-0.09891104698181152,0.13104426860809326,0.22995531558990479,0.28414664268493695,0.3956617951393128,0.7611766600608834,-1.6427087783813477,2.2899065017700195,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,56,current,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,edc8150be6b620d66705a8f6242dd6cad3c49614014f74057b1e6bf7c38dfabe,3886a96d537005829c2ee675c716d3fd9919d226fd31490044b0c7e79a39ad7f,-2,0,100,0.04525466497361776,0.0012146785156801343,0.00035752295661950484,0.0033070750650949776,0.0029495521084754728,0.009087416483089347,0.04106034496799103,1.2522276496887237,-0.0028902648482471704,1.8108960390090942,100,-0.583118224143982,-0.7052066326141357,-1.2460942268371582,0.07879924774169922,1.3248934745788574,0.6923901557922371,1.9951726913452144,3.675395889282245,-10.493023872375488,7.275196075439453,100,-0.6283728891175997,-0.7710131782514509,-1.2872146792360581,0.04086494273542485,1.328079621971483,0.6920764240378056,1.9951871157507408,3.489168730170951,-10.499119093932677,7.2741386813577265,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,56,current,PS,ALL,200,100,189,186,3,0,186,11,-3,-1.5,0.015873015873015872,0.0,0,0,dafde2ff55dc7d5f053c964c17c4d7eb217f89f4adc564346ec5337ca3279709,4c664bdc17f712005dbc17b885d484a1810db0aedd80fe55984f8cf9b6eaf669,2,0,200,0.03288505893287948,0.00512325088493526,-0.023887639865279198,0.09027447924017906,0.11416211910545826,0.3886355385184286,0.8669787367805829,2.6538859027624104,-3.9181500673294067,6.116515889763832,200,-0.4404254710674286,-0.26953959465026855,-0.9220072031021118,0.10120892524719238,1.0232161283493042,0.721030235290527,1.807174038887023,2.6429926633834766,-9.167984008789062,4.120216369628906,200,-0.47331053000030804,-0.3096761682536453,-0.9974806224927306,0.12192886881530285,1.1194094913080335,0.9699949670583005,2.1663636642042543,3.240082561012815,-10.087104242295027,4.204245060682297,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,56,current,NS,ALL,1000,100,685,689,7,11,678,304,4,0.4,0.010218978102189781,0.03492063492063492,0,0,00389932588b925828f401d92373e87f3da998ab87ac9d2ce7cbf8239815a29c,ae408f8e9334a423f740741af72d99a2791410379fad8814aaf09638f2c0ae7e,-4,2,1000,0.017944340270274552,0.012811660766601562,-0.10014373064041138,0.1315343976020813,0.23167812824249268,0.265860939025879,0.3796092033386229,0.7339573031663894,-0.9895486831665039,2.8938541412353516,1000,-0.005614244677126408,-0.00247303768992424,-0.10170888900756836,0.09582525491714478,0.19753414392471313,0.23582930564880372,0.3226875305175779,0.5577532577514647,-1.2445106506347656,2.6146583557128906,1000,0.02355858494740096,0.015160560607910156,-0.11447811126708984,0.1392931342124939,0.25377124547958374,0.3086652994155884,0.43390933871269216,0.8762033462524412,-2.617293676477857,3.3041229248046875,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,56,historical,RS,ALL,128,128,128,128,0,0,128,0,0,0.0,0.0,,0,0,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,6936c17f7c26ce59960583a645f3a580781f31026b409c0bee8aeb0b32400c82,0,0,128,0.0014546079855790595,-5.839770892634988e-06,-0.00026558476383797824,0.0001111802994273603,0.00037676506326533854,0.0008570622187107795,0.012188265845179446,0.22250933587551222,-0.21922552585601807,0.3412884473800659,128,0.011893466114997864,0.021380901336669922,-0.07464146614074707,0.10208511352539062,0.1767265796661377,0.1889892578125,0.2117809295654296,0.4276604652404789,-0.49706554412841797,0.7873048782348633,128,0.010438858129418804,0.02139268530299887,-0.06835204773233272,0.10326400445774198,0.1716160521900747,0.19097847668454052,0.2576307946117589,0.42794545119279104,-0.7906781435012817,0.7901442302390933,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,56,historical,PS,ALL,256,128,251,251,0,0,251,5,0,0.0,0.0,0.0,0,0,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,5f84ee768253f9e93e4b2ef9ae676ee9d0c680b5ce2a9a511eb4134db52fde4d,0,0,256,-0.013891036674863244,-0.00013083498924970627,-0.016514276154339314,0.009628502652049065,0.026142778806388378,0.06576824188232422,0.1389244794845581,0.23870763182640067,-0.8836793899536133,0.2692704200744629,256,0.014578922651708126,0.015873432159423828,-0.08672308921813965,0.11633753776550293,0.20306062698364258,0.23183608055114746,0.313846230506897,0.4720029354095458,-0.8518409729003906,0.6900510787963867,256,0.02846995932657137,0.022502318024635315,-0.08776639821007848,0.13651935942471027,0.22428575763478875,0.28066734969615936,0.4097444415092468,0.6677155677229163,-0.9688611924648285,0.7520785331726074,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,56,historical,NS,ALL,1280,128,875,877,7,9,868,396,2,0.15625,0.008,0.022222222222222223,0,0,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,40a56ae3d666025017b16400b533db413204c88ce854d06b464170d7e92efb0f,1,4,1280,0.003274169584392439,0.007421061396598816,-0.10616111755371094,0.11183381080627441,0.21799492835998535,0.24077024459838886,0.32586166858673093,0.6142734432220459,-1.0794086456298828,1.0052452087402344,1280,-0.01790578862055554,-0.0062683746218681335,-0.11236333847045898,0.08708471059799194,0.19944804906845093,0.20511062145233167,0.30895202159881585,0.5460280370712283,-1.6508512496948242,0.8299211263656616,1280,0.02117995820494798,0.01584339141845703,-0.10644833743572235,0.14838945865631104,0.2548377960920334,0.29309043884277347,0.41085458993911733,0.672605202272535,-1.1580613851547241,1.0115678757429123,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,57,current,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,7aee12d22eb2fef2e76faa40edcd5a76fa446e3fe63f32d22936839f6e586725,5c95a73ae7a05bc315520e9356bd7455670a2c90501ccc0a61be6c1fc46b5244,0,0,100,0.010833908023414551,0.0015365539584308863,0.0005880946555407718,0.004026745038572699,0.003438650383031927,0.013339677637850414,0.06494355965405703,0.20171693779528155,-0.04611408710479736,0.2297099456191063,100,-0.8832264471054078,-0.8899741172790527,-1.5424087047576904,-0.022453784942626953,1.5199549198150635,0.6707661628723149,1.482174777984619,2.1910488700866706,-5.766361236572266,2.3133392333984375,100,-0.8940603551288223,-0.8919958244514419,-1.544865546777146,-0.023022511923045386,1.5218430348541006,0.6707218676303459,1.4821840204662293,2.1906682430754887,-5.779527090358897,2.3179459263337776,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,57,current,PS,ALL,200,100,197,194,3,0,194,3,-3,-1.5,0.015228426395939087,0.0,0,0,5040fe0bd85ff1b57a9a162dfa313c08220d637955e21b88f756be6aa2aeca23,df8a226e07f1b09c8758e5494adec2bed8d7df24b0c21f3549b3e40c37d4871f,-7,1,200,0.21748697328141134,0.03116564452648163,-0.004314363934099674,0.2490323083475232,0.2533466722816229,0.8157336562871925,1.1809306293725963,4.333992640972132,-1.6259427070617676,5.688347339630127,200,-0.4701195299625397,-0.3631258010864258,-1.0835211277008057,0.12825405597686768,1.2117751836776733,0.7428074836730956,1.4293315887451141,3.2533430957793965,-5.235289573669434,5.917566299438477,200,-0.687606503243951,-0.47320208698511124,-1.314486674964428,0.12294023693539202,1.43742691189982,0.6995185413397843,1.6338273748755439,3.2555157622659805,-8.008289098739624,6.035308654420078,
CROSS_ARM_SAME_PROMPTS_DIFFERENT_STATE,N4,S875,57,current,NS,ALL,1000,100,730,727,9,6,721,264,-3,-0.3,0.012328767123287671,0.022222222222222223,0,0,1de380b85496b24dd4bafdbe1c7117315b8fdd6afb86dc65f018dd7b5e696b1f,41b890c95801ff49efea4dfe3e4c651ce28194f4e4f721c7da7337bd6c9f5086,-2,-3,1000,0.011716212557104881,0.010187149047851562,-0.11680305004119873,0.14517474174499512,0.26197779178619385,0.3304814338684082,0.4370158910751342,0.5979481697082515,-0.9284477233886719,1.0780887603759766,1000,-0.024310226172208786,-0.006415963172912598,-0.14136016368865967,0.10229790210723877,0.24365806579589844,0.26862831115722663,0.36949270963668823,0.6883115530014038,-1.5710859298706055,1.1591143608093262,1000,0.036026438729313666,0.028981924057006836,-0.14027166366577148,0.19065213203430176,0.33092379570007324,0.3850033760070801,0.5452812790870665,1.009383348226547,-1.244178295135498,1.902090072631836,
