arm,batch,population,metric,group,field,aggregation_unit,n,mean,median,q25,q75,iqr,p90,p95,p99,min,max
REFIT4,58,historical,RS,SUPERSEDED,desired_margin,PROMPT,5,5.006109488010407,3.8372621536254883,3.4295588731765747,7.178338289260864,3.7487794160842896,7.326034986972809,7.375267219543457,7.414653005599976,3.160888671875,7.424499452114105
REFIT4,58,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,5,5.006109488010407,3.8372621536254883,3.4295588731765747,7.178338289260864,3.7487794160842896,7.326034986972809,7.375267219543457,7.414653005599976,3.160888671875,7.424499452114105
REFIT4,58,historical,RS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
REFIT4,58,historical,RS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,58,historical,RS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
REFIT4,58,historical,RS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,58,historical,RS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
REFIT4,58,historical,RS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,58,historical,PS,ALL,new_nll,PROMPT,256,1.530506581929103,0.2321944460272789,0.04167116805911064,1.7025511860847473,1.6608800180256367,4.696395397186279,7.024559378623962,12.53677196502682,0.0004975749761797488,16.605426788330078
REFIT4,58,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,1.530506581929103,0.7004414657130837,0.11485949938651174,2.118130164220929,2.0032706648344174,3.7616479933261866,5.683289273828262,10.32238759279252,0.0027260308852419257,16.03107786178589
REFIT4,58,historical,PS,ALL,true_nll,PROMPT,256,9.687423164956272,8.976348400115967,7.267768383026123,11.929118633270264,4.661350250244141,14.367788791656494,16.06007671356201,20.0179949760437,2.541597366333008,20.785667419433594
REFIT4,58,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,9.687423164956272,9.309253811836243,7.2761343121528625,11.712881803512573,4.436747491359711,13.745480966567992,14.659886002540583,19.524841480255134,3.6153191328048706,20.04550552368164
REFIT4,58,historical,PS,ALL,desired_margin,PROMPT,256,8.156916583027169,7.878981862217188,5.279088262468576,10.969812963157892,5.690724700689316,13.762496116571128,15.696419064945076,19.838272396661335,-3.9475059509277344,20.774819182232022
REFIT4,58,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,8.156916583027169,8.09537500794977,5.87473719380796,10.419005466450471,4.544268272642512,12.781519590973039,13.768737402046098,19.50175981601235,-0.9774205684661865,19.87752166466089
REFIT4,58,historical,PS,ACTIVE_TARGET,new_nll,PROMPT,246,1.2727060782469002,0.20614220947027206,0.040535297244787216,1.5427787005901337,1.5022434033453465,4.159233093261719,6.14603579044342,10.41292071342469,0.0004975749761797488,14.316060066223145
REFIT4,58,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,123,1.2727060782469002,0.6683477684855461,0.09957890375517309,1.6811821619048715,1.5816032581496984,3.2113965332508085,3.8969088241457936,8.414150853157045,0.0027260308852419257,10.96020245552063
REFIT4,58,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,246,9.704745357598716,9.054007053375244,7.272509813308716,11.956858158111572,4.6843483448028564,14.257060050964355,15.909773826599121,20.027985477447512,2.541597366333008,20.785667419433594
REFIT4,58,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,123,9.704745357598716,9.446467161178589,7.407036662101746,11.75313949584961,4.346102833747864,13.703105545043945,14.248364257812499,19.5879158782959,3.6153191328048706,20.04550552368164
REFIT4,58,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,246,8.432039279351816,8.100989097729325,5.535123502835631,11.03865479817614,5.503531295340508,13.842896723654121,15.743092744785827,19.879672475904233,-3.9475059509277344,20.774819182232022
REFIT4,58,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,123,8.432039279351816,8.378535699099302,6.0849021803587675,10.622139610117301,4.537237429758534,12.8203037320578,13.842060070950536,19.567910301247615,-0.9774205684661865,19.87752166466089
REFIT4,58,historical,PS,SUPERSEDED,new_nll,PROMPT,10,7.8723989725112915,7.0895750522613525,3.8195310831069946,10.02664828300476,6.207117199897766,15.571598720550536,16.088512754440305,16.502043981552124,2.322913885116577,16.605426788330078
REFIT4,58,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,5,7.8723989725112915,6.451342821121216,5.93240213394165,6.5821919441223145,0.6497898101806641,12.251523494720459,14.141300678253172,15.653122425079346,4.364980101585388,16.03107786178589
REFIT4,58,historical,PS,SUPERSEDED,true_nll,PROMPT,10,9.261297225952148,7.872943162918091,6.990824937820435,8.503783941268921,1.5129590034484863,17.530328369140623,18.140085029602048,18.627890357971193,3.6147313117980957,18.749841690063477
REFIT4,58,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,5,9.261297225952148,7.22923469543457,7.019790172576904,8.275071620941162,1.2552814483642578,14.153429222106935,16.112881755828855,17.680443782806396,5.710055351257324,18.07233428955078
REFIT4,58,historical,PS,SUPERSEDED,desired_margin,PROMPT,10,1.388898253440857,1.2922687530517578,0.1478128433227539,2.3019192218780518,2.154106378555298,3.59247372150421,4.939598071575162,6.017297551631928,-2.706977367401123,6.286722421646118
REFIT4,58,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,5,1.388898253440857,1.087388038635254,0.6470427513122559,2.0412564277648926,1.3942136764526367,3.1625574827194214,3.5363245010375977,3.8353381156921387,-0.7412874698638916,3.910091519355774
REFIT4,58,historical,PS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
REFIT4,58,historical,PS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,58,historical,PS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
REFIT4,58,historical,PS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,58,historical,PS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
REFIT4,58,historical,PS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,58,historical,NS,ALL,new_nll,PROMPT,1280,8.020463491832198,7.979439735412598,5.05242645740509,10.783458471298218,5.731032013893127,13.621121978759769,15.213061332702635,18.38983539581299,0.001116010476835072,22.145545959472656
REFIT4,58,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,8.020463491832198,7.751601588726044,5.608638335764408,10.0998699426651,4.4912316069006915,12.227512378692627,13.297482495307916,15.631460605621342,0.9864608796313405,18.947928619384765
REFIT4,58,historical,NS,ALL,true_nll,PROMPT,1280,6.0302767997403866,5.7319557666778564,3.339739739894867,8.45827031135559,5.118530571460724,11.049649715423584,12.244795131683347,14.884051628112802,0.010927006602287292,19.754213333129883
REFIT4,58,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,6.0302767997403866,6.006646400690078,4.06459586545825,7.873418873548507,3.8088230080902576,9.063181075304746,9.838493283987043,10.748529031038284,1.7507313668727875,11.366079330444336
REFIT4,58,historical,NS,ALL,desired_margin,PROMPT,1280,1.990186692091811,1.9589624404907227,-0.988088846206665,5.010144546627998,5.998233392834663,8.037384986877441,10.075026223063466,14.548776106536394,-13.697510307654738,16.85830783843994
REFIT4,58,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,1.990186692091811,1.6872784495353699,-0.12944845519959924,4.462443111836911,4.59189156703651,6.326717136763036,7.392946064025163,11.431092751234772,-8.361146748065948,14.181669759750367
REFIT4,58,historical,NS,ACTIVE_TARGET,new_nll,PROMPT,1230,7.9096755443019715,7.9518349170684814,4.980902910232544,10.71890115737915,5.7379982471466064,13.336280632019045,14.927541923522949,16.96249523162842,0.001116010476835072,22.145545959472656
REFIT4,58,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,123,7.9096755443019715,7.704721403121948,5.571333837509155,10.127262067794799,4.5559282302856445,12.11324644088745,12.78508804798126,14.74404995918274,0.9864608796313405,15.940377235412598
REFIT4,58,historical,NS,ACTIVE_TARGET,true_nll,PROMPT,1230,5.937555182637359,5.655627727508545,3.189137816429138,8.36250925064087,5.173371434211731,10.952719497680667,12.19932427406311,14.461099119186404,0.010927006602287292,19.754213333129883
REFIT4,58,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,123,5.937555182637359,5.900883889198303,3.9836155340075496,7.509755069017411,3.526139535009861,8.990993642807007,9.711378061771391,10.749705308437347,1.7507313668727875,11.366079330444336
REFIT4,58,historical,NS,ACTIVE_TARGET,desired_margin,PROMPT,1230,1.9721203616646126,2.009805202484131,-0.9251902103424072,5.011684522032738,5.936874732375145,7.960330095887184,9.692142236232757,12.735569725036624,-13.697510307654738,16.85830783843994
REFIT4,58,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,123,1.9721203616646126,1.9290340580046177,-0.1543978489935398,4.580480906367303,4.7348787553608425,6.301842584609985,7.3382215118408185,10.538564906597141,-8.361146748065948,11.525090357661247
REFIT4,58,historical,NS,SUPERSEDED,new_nll,PROMPT,50,10.745847001075745,9.670611381530762,6.63148307800293,14.873610973358154,8.242127895355225,19.129537963867186,19.577132606506346,19.966099491119383,2.5580058097839355,20.015153884887695
REFIT4,58,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,5,10.745847001075743,9.570911884307861,8.582086443901062,9.751058530807494,1.1689720869064324,15.269180583953858,17.108554601669308,18.580053815841673,6.877249526977539,18.947928619384765
REFIT4,58,historical,NS,SUPERSEDED,true_nll,PROMPT,50,8.311228580474854,7.708552122116089,5.155318260192871,10.94240927696228,5.787091016769409,12.25780191421509,14.937869787216187,15.97193851470947,3.5775866508483887,16.593700408935547
REFIT4,58,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,5,8.311228580474854,8.892457342147827,8.556494998931885,9.445927953720092,0.8894329547882069,9.715373430252075,9.805188589096069,9.877040716171264,4.7662588596344,9.895003747940063
REFIT4,58,historical,NS,SUPERSEDED,desired_margin,PROMPT,50,2.434618420600891,1.1003823280334473,-1.9179012775421143,3.795661449432373,5.713562726974487,14.679302406311034,14.966849040985107,15.408127059936524,-8.5469331741333,15.562978267669678
REFIT4,58,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,5,2.4346184206008914,0.12498393058776855,0.025591444969177247,0.858601188659668,0.8330097436904907,8.852442331314089,11.517056045532225,13.64874701690674,-3.0177542209625243,14.181669759750367
REFIT4,58,historical,NS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
REFIT4,58,historical,NS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,58,historical,NS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
REFIT4,58,historical,NS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,58,historical,NS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
REFIT4,58,historical,NS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,59,current,RS,ALL,new_nll,PROMPT,100,0.01144706176033651,0.006359044462442398,0.0021741868695244193,0.017587183974683285,0.015412997105158865,0.030613048560917386,0.03582681845873594,0.04351885955780752,5.245071224635467e-05,0.058849629014730453
REFIT4,59,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,0.01144706176033651,0.006359044462442398,0.0021741868695244193,0.017587183974683285,0.015412997105158865,0.030613048560917386,0.03582681845873594,0.04351885955780752,5.245071224635467e-05,0.058849629014730453
REFIT4,59,current,RS,ALL,true_nll,PROMPT,100,12.924576134681702,12.424246788024902,10.099676370620728,14.650184869766235,4.550508499145508,19.462767791748046,21.68330373764038,24.21185611724854,3.7231945991516113,25.593435287475586
REFIT4,59,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,12.924576134681702,12.424246788024902,10.099676370620728,14.650184869766235,4.550508499145508,19.462767791748046,21.68330373764038,24.21185611724854,3.7231945991516113,25.593435287475586
REFIT4,59,current,RS,ALL,desired_margin,PROMPT,100,12.913129072921365,12.416725385643076,10.09263269242365,14.615793140605092,4.523160448181443,19.462348187136378,21.68284002604196,24.208342761163955,3.690643060952425,25.59302660234971
REFIT4,59,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,12.913129072921365,12.416725385643076,10.09263269242365,14.615793140605092,4.523160448181443,19.462348187136378,21.68284002604196,24.208342761163955,3.690643060952425,25.59302660234971
REFIT4,59,current,PS,ALL,new_nll,PROMPT,200,1.133583640434008,0.34945449233055115,0.0629585012793541,1.309781551361084,1.2468230500817299,3.2797774553298944,5.812286567687987,6.968388218879693,0.0002217047003796324,7.896790981292725
REFIT4,59,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,1.133583640434008,0.5903373938053846,0.13942202366888523,1.4608572721481323,1.321435248479247,2.917476181755774,4.623528599739075,5.681416571140293,0.005905919941142201,6.3588175773620605
REFIT4,59,current,PS,ALL,true_nll,PROMPT,200,9.485666707158089,9.355866432189941,6.533345341682434,12.011529922485352,5.4781845808029175,14.610867881774903,16.568476390838622,17.831263751983638,1.3122820854187012,19.755388259887695
REFIT4,59,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,9.485666707158089,9.52259635925293,6.8980602622032166,11.917211651802063,5.019151389598846,13.991959857940675,15.538854694366455,16.647903413772593,1.824141263961792,18.1875057220459
REFIT4,59,current,PS,ALL,desired_margin,PROMPT,200,8.35208306672408,8.271673078648746,5.518311440944672,10.984130404889584,5.465818963944912,14.15617956444621,16.28935814867727,17.82267161724157,-0.4554014205932617,19.655205078423023
REFIT4,59,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,8.35208306672408,8.163700037170202,6.050973623991013,10.672178679611534,4.621205055620521,13.526195309311152,15.020348974061198,16.611770655969167,0.3725910186767578,18.13454585382715
REFIT4,59,current,NS,ALL,new_nll,PROMPT,1000,8.340730629060417,8.273913860321045,5.8421385288238525,10.766180515289307,4.924041986465454,13.399411392211915,14.988237762451167,18.49261589050293,0.017097577452659607,27.62615394592285
REFIT4,59,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,8.340730629060417,8.198798489570617,6.458186477422714,10.224860179424287,3.7666737020015724,11.922216639518739,13.253113567829132,17.01917747688294,1.148801339790225,17.721704769134522
REFIT4,59,current,NS,ALL,true_nll,PROMPT,1000,6.166347152541392,5.8067803382873535,2.9689982533454895,8.833679437637329,5.86468118429184,11.284751224517823,13.451170253753661,17.316159782409663,0.012119817547500134,25.296899795532227
REFIT4,59,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,6.166347152541391,5.621226224116981,4.283085390459746,8.040976504981519,3.7578911145217724,9.429637656211856,10.77265140414238,13.554599899291999,1.7532960183918476,14.728979015350342
REFIT4,59,current,NS,ALL,desired_margin,PROMPT,1000,2.1743834765190257,2.052776336669922,-0.8800616264343262,5.281518459320068,6.1615800857543945,8.277561140060424,10.208901679515838,14.520456588268278,-17.854588374495506,19.306637801229954
REFIT4,59,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,2.1743834765190257,2.5937588185071947,0.4598564188927412,4.342985445261002,3.8831290263682607,6.22546598315239,7.035911561362444,10.699702199690067,-9.315153776481747,15.258785223215819
REFIT4,59,historical,RS,ALL,new_nll,PROMPT,128,0.3305431219074819,0.0025839166482910514,0.0011690872488543391,0.011928559048101306,0.010759471799246967,0.1134022958576677,0.8240769922733296,10.939238290786758,5.1377883210079744e-05,13.834166526794434
REFIT4,59,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,0.3305431219074819,0.0025839166482910514,0.0011690872488543391,0.011928559048101306,0.010759471799246967,0.1134022958576677,0.8240769922733296,10.939238290786758,5.1377883210079744e-05,13.834166526794434
REFIT4,59,historical,RS,ALL,true_nll,PROMPT,128,12.699101511389017,11.939076900482178,9.861300945281982,15.64802861213684,5.786727666854858,17.602513885498045,18.37666206359863,22.597633304595952,4.133960247039795,23.468889236450195
REFIT4,59,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,12.699101511389017,11.939076900482178,9.861300945281982,15.64802861213684,5.786727666854858,17.602513885498045,18.37666206359863,22.597633304595952,4.133960247039795,23.468889236450195
REFIT4,59,historical,RS,ALL,desired_margin,PROMPT,128,12.368558389481535,11.787531239300733,9.344702180067543,15.24782125663478,5.903119076567236,17.601231816155266,18.374461704466373,22.594392687546794,3.053027033805847,23.46856217965251
REFIT4,59,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,12.368558389481535,11.787531239300733,9.344702180067543,15.24782125663478,5.903119076567236,17.601231816155266,18.374461704466373,22.594392687546794,3.053027033805847,23.46856217965251
REFIT4,59,historical,RS,ACTIVE_TARGET,new_nll,PROMPT,123,0.10513895229362277,0.0024465173482894897,0.001126726798247546,0.010471673216670752,0.009344946418423206,0.0332927670329809,0.26643256843089963,1.077574944496155,5.1377883210079744e-05,8.129167556762695
REFIT4,59,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,123,0.10513895229362277,0.0024465173482894897,0.001126726798247546,0.010471673216670752,0.009344946418423206,0.0332927670329809,0.26643256843089963,1.077574944496155,5.1377883210079744e-05,8.129167556762695
REFIT4,59,historical,RS,ACTIVE_TARGET,true_nll,PROMPT,123,12.770139543021598,12.04845905303955,9.94523572921753,15.606155395507812,5.660919666290283,17.835578536987303,18.43274574279785,22.654576148986816,5.53413200378418,23.468889236450195
REFIT4,59,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,123,12.770139543021598,12.04845905303955,9.94523572921753,15.606155395507812,5.660919666290283,17.835578536987303,18.43274574279785,22.654576148986816,5.53413200378418,23.468889236450195
REFIT4,59,historical,RS,ACTIVE_TARGET,desired_margin,PROMPT,123,12.665000590727974,12.047821010113694,9.798185134190135,15.60433933394961,5.806154199759476,17.835175532972787,18.42989463690319,22.651163523567377,3.300143241882324,23.46856217965251
REFIT4,59,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,123,12.665000590727974,12.047821010113694,9.798185134190135,15.60433933394961,5.806154199759476,17.835175532972787,18.42989463690319,22.651163523567377,3.300143241882324,23.46856217965251
REFIT4,59,historical,RS,SUPERSEDED,new_nll,PROMPT,5,5.875485694408416,2.1391072273254395,1.0809332132339478,11.9785795211792,10.897646307945251,13.09193172454834,13.463049125671386,13.759943046569823,0.3446419835090637,13.834166526794434
REFIT4,59,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,5,5.875485694408416,2.1391072273254395,1.0809332132339478,11.9785795211792,10.897646307945251,13.09193172454834,13.463049125671386,13.759943046569823,0.3446419835090637,13.834166526794434
REFIT4,59,historical,RS,SUPERSEDED,true_nll,PROMPT,5,10.951565933227538,9.751911163330078,7.664851665496826,15.980231285095215,8.315379619598389,16.728217697143556,16.97754650115967,17.17700954437256,4.133960247039795,17.22687530517578
REFIT4,59,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,5,10.951565933227538,9.751911163330078,7.664851665496826,15.980231285095215,8.315379619598389,16.728217697143556,16.97754650115967,17.17700954437256,4.133960247039795,17.22687530517578
REFIT4,59,historical,RS,SUPERSEDED,desired_margin,PROMPT,5,5.076080238819122,4.001651763916016,3.3927087783813477,7.3202096819877625,3.927500903606415,7.495766234397888,7.554285085201263,7.601100165843963,3.053027033805847,7.612803936004639
REFIT4,59,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,5,5.076080238819122,4.001651763916016,3.3927087783813477,7.3202096819877625,3.927500903606415,7.495766234397888,7.554285085201263,7.601100165843963,3.053027033805847,7.612803936004639
REFIT4,59,historical,RS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
REFIT4,59,historical,RS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,59,historical,RS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
REFIT4,59,historical,RS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,59,historical,RS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
REFIT4,59,historical,RS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,59,historical,PS,ALL,new_nll,PROMPT,256,1.5133444133871308,0.2504042014479637,0.04506825748831034,1.7621984779834747,1.7171302204951644,4.667157173156738,6.592378377914429,12.64322824478146,0.00044824567157775164,16.628883361816406
REFIT4,59,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,1.5133444133871308,0.7175177508033812,0.11233001435175538,2.035479971615132,1.9231499572633766,3.5393281056545662,5.573927947878833,10.138825616836558,0.0033289644634351134,16.084659576416016
REFIT4,59,historical,PS,ALL,true_nll,PROMPT,256,9.677355155348778,9.096785545349121,7.297997355461121,11.901708364486694,4.603711009025574,14.319841384887695,16.285027980804443,20.038972282409667,2.5639517307281494,20.780208587646484
REFIT4,59,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,9.677355155348778,9.125896692276001,7.283280193805695,11.518892884254456,4.235612690448761,13.657338047027586,14.984727764129635,19.528492231369025,3.588943600654602,20.08878231048584
REFIT4,59,historical,PS,ALL,desired_margin,PROMPT,256,8.164010741961647,7.965831324458122,5.2028213338926435,11.041243851184845,5.8384225172922015,13.855150832561776,15.779281651135534,19.899331929534668,-3.669111728668213,20.771225509233773
REFIT4,59,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,8.164010741961647,7.96668129786849,5.8390789036639035,10.636064493097365,4.796985589433461,12.944032070046523,13.959282689401878,19.507281400952493,-1.1073846817016602,19.964063943421934
REFIT4,59,historical,PS,ACTIVE_TARGET,new_nll,PROMPT,246,1.254368119870267,0.1956442967057228,0.03990103770047426,1.524768352508545,1.4848673148080707,4.057180166244507,6.096681475639343,10.312511825561527,0.00044824567157775164,14.29892349243164
REFIT4,59,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,123,1.254368119870267,0.6596080213785172,0.10819253325462341,1.721277941018343,1.6130854077637196,3.2251226529479022,3.8479800656437875,8.316996808052064,0.0033289644634351134,10.766353607177734
REFIT4,59,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,246,9.69454238279079,9.155433177947998,7.315887451171875,11.929499864578247,4.613612413406372,14.242452621459961,16.144965171813965,20.063871955871583,2.5639517307281494,20.780208587646484
REFIT4,59,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,123,9.69454238279079,9.138846635818481,7.39409601688385,11.555927515029907,4.161831498146057,13.577417182922364,14.730232763290404,19.591973514556887,3.588943600654602,20.08878231048584
REFIT4,59,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,246,8.440174262920523,8.096392223611474,5.633154600858688,11.113819338032044,5.480664737173356,13.948397275293246,15.878150329459459,19.94848157241941,-3.669111728668213,20.771225509233773
REFIT4,59,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,123,8.440174262920523,8.302959138527513,5.98841869586613,10.77442920114845,4.78601050528232,12.977069727983325,14.020567039865998,19.57350386971608,-1.1073846817016602,19.964063943421934
REFIT4,59,historical,PS,SUPERSEDED,new_nll,PROMPT,10,7.8841612339019775,7.133259534835815,3.529595911502838,10.277663707733154,6.748067796230316,15.649280548095703,16.139081954956055,16.530923080444335,2.242595911026001,16.628883361816406
REFIT4,59,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,5,7.8841612339019775,6.623318195343018,5.759259104728699,6.759493350982666,1.0002342462539673,12.354593086242676,14.219626331329344,15.711652927398681,4.19407594203949,16.084659576416016
REFIT4,59,historical,PS,SUPERSEDED,true_nll,PROMPT,10,9.254549360275268,7.919427156448364,6.896149039268494,8.484298348426819,1.5881493091583252,17.674193954467775,18.129077720642087,18.492984733581544,3.6160736083984375,18.583961486816406
REFIT4,59,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,5,9.254549360275268,7.283465147018433,7.062678813934326,8.045857191085815,0.9831783771514893,14.065463924407961,16.071999502182003,17.677227964401247,5.802210569381714,18.078535079956055
REFIT4,59,historical,PS,SUPERSEDED,desired_margin,PROMPT,10,1.370388126373291,1.2494773864746094,0.03490746021270752,2.611679792404175,2.5767723321914673,3.5499350547790516,4.978477215766903,6.121310944557191,-2.8446269035339355,6.407019376754761
REFIT4,59,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,5,1.370388126373291,1.3034197092056274,0.5239717960357666,1.993875503540039,1.4699037075042725,3.108618950843811,3.480200099945068,3.7774650192260744,-0.8211076259613037,3.8517812490463257
REFIT4,59,historical,PS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
REFIT4,59,historical,PS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,59,historical,PS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
REFIT4,59,historical,PS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,59,historical,PS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
REFIT4,59,historical,PS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
REFIT4,59,historical,NS,ALL,new_nll,PROMPT,1280,8.022808961983719,7.975093841552734,5.013660430908203,10.857423305511475,5.8437628746032715,13.669228649139406,15.350227546691892,18.279422683715822,0.001117201172746718,22.59288787841797
REFIT4,59,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,8.022808961983719,7.7915528297424315,5.579225599765778,10.154970920085907,4.575745320320129,12.229063262939453,13.276470613479608,15.639812984466557,0.9824712969362736,19.030138778686524
REFIT4,59,historical,NS,ALL,true_nll,PROMPT,1280,6.032457123364293,5.796381711959839,3.30132794380188,8.385579824447632,5.084251880645752,11.0831524848938,12.24913339614868,14.884232406616226,0.014495071955025196,20.105823516845703
REFIT4,59,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,6.032457123364293,5.876056677103042,4.048643488436937,7.90445066690445,3.8558071784675123,9.063584449738263,9.753847247362136,10.648330301761627,1.7242666341364383,11.357454204559327
REFIT4,59,historical,NS,ALL,desired_margin,PROMPT,1280,1.9903518386194263,1.9313783645629883,-1.06465744972229,4.847003936767578,5.911661386489868,7.992193698883062,10.078142994642258,14.506386408209805,-13.462254419922829,17.27721357345581
REFIT4,59,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,1.9903518386194263,1.7015079855918884,-0.05819782614707947,4.478862443566323,4.537060269713402,6.386272630691528,7.22285326629877,11.297626003608109,-8.436848635226488,14.248235368728638
REFIT4,59,historical,NS,ACTIVE_TARGET,new_nll,PROMPT,1230,7.909976501429901,7.958996295928955,4.953709125518799,10.751105308532715,5.797396183013916,13.388491058349612,15.02845630645752,16.944615955352788,0.001117201172746718,22.59288787841797
