arm,batch,fit_stage,request_ordinal,loss_evaluations,adam_updates,source
FULL8,53,first_fit,5247,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5248,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5249,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5250,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5251,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5252,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5253,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5254,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5255,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5256,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5257,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5258,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5259,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5260,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5261,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5262,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5263,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5264,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5265,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5266,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5267,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5268,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5269,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5270,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5271,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5272,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5273,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5274,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5275,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5276,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5277,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5278,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5279,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5280,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5281,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5282,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5283,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5284,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5285,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5286,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5287,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5288,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5289,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5290,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5291,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5292,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5293,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5294,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5295,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5296,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5297,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5298,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,first_fit,5299,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5200,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5201,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5202,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5203,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5204,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5205,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5206,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5207,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5208,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5209,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5210,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5211,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5212,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5213,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5214,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5215,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5216,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5217,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5218,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5219,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5220,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5221,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5222,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5223,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5224,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5225,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5226,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5227,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5228,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5229,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5230,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5231,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5232,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5233,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5234,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5235,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5236,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5237,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5238,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5239,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5240,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5241,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5242,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5243,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5244,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5245,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5246,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5247,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5248,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5249,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5250,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5251,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5252,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5253,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5254,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5255,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5256,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5257,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5258,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5259,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5260,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5261,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5262,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5263,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5264,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5265,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5266,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5267,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5268,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5269,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5270,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5271,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5272,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5273,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5274,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5275,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5276,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5277,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5278,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5279,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5280,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5281,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5282,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5283,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5284,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5285,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5286,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5287,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5288,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5289,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5290,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5291,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5292,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5293,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5294,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5295,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5296,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5297,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5298,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,53,second_fit,5299,1,0,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5300,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5301,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5302,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5303,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5304,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5305,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5306,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5307,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5308,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5309,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5310,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5311,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5312,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5313,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5314,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5315,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5316,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5317,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5318,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5319,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5320,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5321,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5322,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5323,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5324,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5325,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5326,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5327,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5328,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5329,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5330,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5331,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5332,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5333,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5334,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5335,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5336,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5337,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5338,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5339,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5340,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5341,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5342,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5343,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5344,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5345,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5346,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5347,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5348,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5349,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5350,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5351,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5352,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5353,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5354,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5355,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5356,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5357,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5358,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5359,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5360,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5361,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5362,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5363,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5364,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5365,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5366,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5367,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5368,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5369,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5370,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5371,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5372,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5373,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5374,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5375,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5376,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5377,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5378,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5379,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5380,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5381,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5382,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5383,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5384,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5385,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
FULL8,54,first_fit,5386,25,24,COMPLETED_STDOUT_ORDER_PLUS_PINNED_NATIVE_LOOP
