state,reference,metric,value,threshold,status,unit,denominator,comparator,enforcement,batch
RES8,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,1,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,current_P_net_loss_max_count,NOT_APPLICABLE,-2,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,current_RP_mean_new_NLL_increase_max_nats,RS,0.0042037560380413196,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,RS,0.028054757183417673,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,current_RP_mean_new_NLL_increase_max_nats,PS,-0.02795010836722213,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,PS,0.7431766688823698,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,current_P_strict_net_loss_max_count,NOT_APPLICABLE,-2,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,124,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,-0.0030278633660805834,0.1,WITHIN,PROMPT_NLL_NATS,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,9.691715240478516e-05,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
REFIT4,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,2,2,EXCEEDS,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,52
N4,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,current_P_net_loss_max_count,NOT_APPLICABLE,0,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,current_RP_mean_new_NLL_increase_max_nats,RS,0.0,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,current_RP_paired_NLL_harm_q95_max_nats,RS,0.0,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,current_RP_mean_new_NLL_increase_max_nats,PS,0.0,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,current_RP_paired_NLL_harm_q95_max_nats,PS,0.0,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,current_P_strict_net_loss_max_count,NOT_APPLICABLE,0,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,124,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.0,0.1,WITHIN,PROMPT_NLL_NATS,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,0.0,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,0,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,current_P_net_loss_max_count,NOT_APPLICABLE,1,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,current_RP_mean_new_NLL_increase_max_nats,RS,0.029323241874426458,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,current_RP_paired_NLL_harm_q95_max_nats,RS,0.09480900838971135,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,current_RP_mean_new_NLL_increase_max_nats,PS,0.08496510016790125,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,current_RP_paired_NLL_harm_q95_max_nats,PS,0.7666493415832515,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,current_P_strict_net_loss_max_count,NOT_APPLICABLE,-3,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,124,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,-0.006534179679288025,0.1,WITHIN,PROMPT_NLL_NATS,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.0015287133865058422,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S875,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,0,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,1,0,EXCEEDS,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,current_P_net_loss_max_count,NOT_APPLICABLE,1,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,current_RP_mean_new_NLL_increase_max_nats,RS,0.08900631166408857,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,current_RP_paired_NLL_harm_q95_max_nats,RS,0.39490342140197704,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,current_RP_mean_new_NLL_increase_max_nats,PS,0.18677238747826777,0.1,EXCEEDS,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,current_RP_paired_NLL_harm_q95_max_nats,PS,1.3089277639985057,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,current_R_strict_net_loss_max_count,NOT_APPLICABLE,1,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,current_P_strict_net_loss_max_count,NOT_APPLICABLE,4,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,124,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,-0.009270230188004432,0.1,WITHIN,PROMPT_NLL_NATS,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.0029595126397907734,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
S75,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,2,2,EXCEEDS,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,current_P_net_loss_max_count,NOT_APPLICABLE,0,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,current_RP_mean_new_NLL_increase_max_nats,RS,0.038089315360375624,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,current_RP_paired_NLL_harm_q95_max_nats,RS,0.0017242987902136517,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,current_RP_mean_new_NLL_increase_max_nats,PS,-0.13565402434091084,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,current_RP_paired_NLL_harm_q95_max_nats,PS,0.5696773268282382,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,current_P_strict_net_loss_max_count,NOT_APPLICABLE,-6,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,124,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.005387655891207678,0.1,WITHIN,PROMPT_NLL_NATS,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,0.0006329575553536415,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
FULL8,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,1,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,current_P_net_loss_max_count,NOT_APPLICABLE,-3,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,current_RP_mean_new_NLL_increase_max_nats,RS,0.022114128069497384,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,current_RP_paired_NLL_harm_q95_max_nats,RS,0.03394728577695786,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,current_RP_mean_new_NLL_increase_max_nats,PS,-0.1554923628672259,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,current_RP_paired_NLL_harm_q95_max_nats,PS,1.0275793593376874,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,current_P_strict_net_loss_max_count,NOT_APPLICABLE,-6,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,124,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,0.4032258064516129,1.0,WITHIN,PP,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,-0.0025442478140429293,0.1,WITHIN,PROMPT_NLL_NATS,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.0014644092880189419,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
RES8,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,1,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,current_P_net_loss_max_count,NOT_APPLICABLE,-4,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,current_RP_mean_new_NLL_increase_max_nats,RS,0.019846884828075416,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,RS,0.05061802167911082,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,current_RP_mean_new_NLL_increase_max_nats,PS,-0.1534141800372163,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,PS,1.0858761641196886,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,current_P_strict_net_loss_max_count,NOT_APPLICABLE,-3,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,124,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.006339871748599351,0.1,WITHIN,PROMPT_NLL_NATS,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,0.0014713648706674576,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
REFIT4,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,1,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,53
N4,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,54
N4,current_P_net_loss_max_count,NOT_APPLICABLE,0,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,54
N4,current_RP_mean_new_NLL_increase_max_nats,RS,0.0,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,54
N4,current_RP_paired_NLL_harm_q95_max_nats,RS,0.0,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,54
N4,current_RP_mean_new_NLL_increase_max_nats,PS,0.0,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,54
N4,current_RP_paired_NLL_harm_q95_max_nats,PS,0.0,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,54
N4,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,54
N4,current_P_strict_net_loss_max_count,NOT_APPLICABLE,0,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,54
N4,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,124,N4,DESCRIPTIVE_ONLY_NO_REJECTION,54
N4,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,54
N4,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.0,0.1,WITHIN,PROMPT_NLL_NATS,248,N4,DESCRIPTIVE_ONLY_NO_REJECTION,54
