arm,batch,cohort_batch,metric,prompt_denominator,request_denominator,numerator,rate,ties,request_all_success_numerator,order_sha256,bit_order_sha256,new_strict_numerator,new_strict_rate,new_request_all_strict_numerator,new_request_all_strict_rate,new_token_correct,new_token_denominator,new_token_accuracy,true_strict_numerator,true_strict_rate,true_request_all_strict_numerator,true_request_all_strict_rate,true_token_correct,true_token_denominator,true_token_accuracy
RES8,60,24,NS,1000,100,697,0.697,0,25,2e77dbfe35c27e98be892805601f6018ca6a522c143091c10a504701972bed41,edf9f588291d30d36b5bc7058d6d2c7df64525c47fe3efdcc14dbb8b9480beb5,47,0.047,0,0.0,77,1030,0.07475728155339806,104,0.104,0,0.0,124,1020,0.12156862745098039
RES8,60,25,NS,1000,100,710,0.71,0,28,d0f18c1241970e104f33fe16f53d29df23f6e7d02a8b53531c0c1c74d14e6527,20b8232f921cf3bee5cfbf2d27c9a41c9a522394678abd455fc84c6910e5cbcb,36,0.036,0,0.0,46,1010,0.04554455445544554,92,0.092,0,0.0,102,1020,0.1
RES8,60,26,NS,1000,100,703,0.703,0,25,0d92ebc50127fde2a34ad182cbf9a24120ce5155a27572b04e301ab0e677dd6b,861af7d71bc00c4cb641e9c22f2d61152b8be59e32750a5618bd118974ec38e7,36,0.036,0,0.0,66,1030,0.06407766990291262,84,0.084,0,0.0,84,1000,0.084
RES8,60,27,NS,1000,100,734,0.734,0,23,7a8d02a8e40bb43c2c97f8ddbfd13faa99797cf397de8e5d28d6def635f0ad51,e71fd17aca4d4659417b546ec3f26ff45f0728255f389482c3b1f604440f45c5,31,0.031,0,0.0,41,1010,0.040594059405940595,133,0.133,0,0.0,133,1000,0.133
RES8,60,28,NS,1000,100,662,0.662,0,22,4104718ec6f0f59d628c0c11724dadf222ee12e9edfba3949d1f50e23d6a4adb,d79ab0e27ad07e8fa94ed539a12d2e98ecfebcf5a214466046c4e1eddf079057,51,0.051,0,0.0,81,1030,0.07864077669902912,139,0.139,0,0.0,139,1000,0.139
RES8,60,29,NS,1000,100,652,0.652,0,17,6f5e1a023484e24827b656aec650bb2ebd3be81f3145a34fe957245ca7178a51,a9bf6123aa5135933bb847b590935d5910214334184d72deb3de797fb147178c,51,0.051,0,0.0,61,1010,0.060396039603960394,77,0.077,0,0.0,93,1020,0.09117647058823529
RES8,60,30,NS,1000,100,664,0.664,0,23,033a23c28993c26e61decefbe92585d54280eeedb4735bb5971b31426067a28b,5102484474ddc77768b19821aa6120f7727fd88988d6983ac38f7cf9da05abf7,54,0.054,0,0.0,64,1010,0.06336633663366337,86,0.086,0,0.0,106,1020,0.10392156862745099
RES8,60,31,NS,1000,100,686,0.686,0,21,33ed850bcfefc0edcc2140d9828ed12c40d079ed4d16c821e1747157a2b5f2c3,7ee8ab217218280bb15ef4a83015a37cb69ecdf7512d565a07d95933291e982a,42,0.042,0,0.0,42,1010,0.041584158415841586,120,0.12,0,0.0,120,1000,0.12
RES8,60,32,NS,1000,100,723,0.723,0,26,10c92ad2b3cd486b7a9ce4f838940860aa8f524df3bcc999060946cb6a50158d,188b7ab2fa54b3bc9143658d85a2c1cf335b4a00e700c95b6dabcc8caf352b31,35,0.035,0,0.0,45,1010,0.04455445544554455,104,0.104,0,0.0,104,1000,0.104
RES8,60,33,NS,1000,100,641,0.641,0,23,a6ffe4784a099184cbda697a3ab4ee4fecd4a48c779414fe78f9a243f4f2d598,2808c74ee860ad6d4e8543d7ebeb8aa1d5f3374b21fff5a7568d17d625101777,53,0.053,0,0.0,70,1020,0.06862745098039216,70,0.07,0,0.0,79,1010,0.07821782178217822
RES8,60,34,NS,1000,100,714,0.714,0,25,86add3ad94cd5e85fe272fc5c2fa660ba6d1e97576f56f1824ae18d91c7c96a8,24f738464aab5e8f7337bef80bd5f3836bc1a66e5da301bb3cce509c6a47f449,53,0.053,0,0.0,63,1020,0.061764705882352944,133,0.133,0,0.0,143,1010,0.14158415841584157
RES8,60,35,NS,1000,100,694,0.694,0,22,8b0750c5ab69b9340c6ea51c17a4ba67e96f2aee4549a7a367a415a30bb1a235,6c9b7c8c558c77ebe025335cf8ecf4d0f4216109828a508dbfcf75522ebae966,46,0.046,0,0.0,66,1020,0.06470588235294118,86,0.086,0,0.0,96,1010,0.09504950495049505
RES8,60,36,NS,1000,100,684,0.684,0,25,901eb619648cc9de2b19ef2e8dc83b78f4365d4cfe3ccc59dd7cc79cd7d72d6c,ad57eb568e55ec7e9c9a14e145902d2fbd4b02848d531fc8edf79b1f31544812,22,0.022,0,0.0,40,1020,0.0392156862745098,77,0.077,0,0.0,87,1010,0.08613861386138613
RES8,60,37,NS,1000,100,711,0.711,0,26,1fd31e3d8270b49ae0810fd3cbc94c22b403edbbf6244b4ce3e5a6f3e5dfb6bc,595a96cf9198b5386d8402e267b58db9f74e383496ad4675d8edc512792875b1,49,0.049,0,0.0,69,1020,0.06764705882352941,114,0.114,0,0.0,123,1010,0.12178217821782178
RES8,60,38,NS,1000,100,733,0.733,0,33,ead0fffcab8547dc241c192bcc06507c75cf67a0ac32992654394abcb50284ac,e3e44fd7a03aa1292a80877a49ec47756d71578185277f875dc4a3044747701a,55,0.055,0,0.0,55,1000,0.055,109,0.109,0,0.0,109,1000,0.109
RES8,60,39,NS,1000,100,738,0.738,0,31,eee33d1de9768a71eea834ec3df721a7fe419f062a7c89e85b835ba0038cef06,eb4814f86f676956ab338a97211fd1dff2d3b67afac271e02be617702389949e,47,0.047,0,0.0,57,1010,0.05643564356435644,108,0.108,0,0.0,127,1020,0.12450980392156863
RES8,60,40,NS,1000,100,619,0.619,0,23,421bb748a2f19be9ea015a18d69022a3d3f3ed8e0d713f10925fd09bc931b6b4,11c242c6dd7640c788839b9f8f6aecd32f8943cfcad39ce7e72b4e863377f7aa,28,0.028,0,0.0,28,1000,0.028,86,0.086,0,0.0,96,1010,0.09504950495049505
RES8,60,41,NS,1000,100,710,0.71,0,27,f2a01dafcc7a47a6cb34f089c816041ca93f46a7a30df39b34fcbeafa506f86d,44020769111a90b9940954d9e1af07f65c6a1d63ebb3f2854d5759e9b8813a58,38,0.038,0,0.0,58,1020,0.056862745098039215,113,0.113,0,0.0,113,1000,0.113
RES8,60,42,NS,1000,100,681,0.681,0,24,d2913cf94bc95d7722b14647d30885a750d2da8810e5da6e0182d151be35c313,045195c962731688108cb895d25483fefb22ce1ba20d4287183d745758d85ae8,47,0.047,0,0.0,57,1010,0.05643564356435644,93,0.093,0,0.0,103,1010,0.10198019801980197
RES8,60,43,NS,1000,100,723,0.723,0,24,2c8f5bc1560a64ed01de7646de20bdd7d5bbacebe84a8b246dc85fa4e2e0b5f5,6ef15e00d2d7f19872b651f2e52e2f22b2b88f9e3575f8eedb995db00490b230,38,0.038,0,0.0,57,1020,0.05588235294117647,103,0.103,0,0.0,103,1000,0.103
RES8,60,44,NS,1000,100,725,0.725,0,35,7c2679edb3939804f140f8a2fbb6f6dc405dbe05e89b5e8dd1cab83895fae5e6,964551efa9b0f084412cce8bab30fc8c10d23a7b3686b2b90be892fed63747c2,43,0.043,0,0.0,63,1020,0.061764705882352944,135,0.135,0,0.0,153,1020,0.15
RES8,60,45,NS,1000,100,662,0.662,0,19,13388c0dee47f82f4614afbe8f42025fd15dbe7f5486dbc350ca722bfbeb9d13,5e910e98b0cadfbc53c28d276f13fbb2924d038ddfeba12d3ad5e18227324d26,59,0.059,0,0.0,69,1010,0.06831683168316832,93,0.093,0,0.0,103,1010,0.10198019801980197
RES8,60,46,NS,1000,100,708,0.708,0,20,cfa6fa1b88c0bd44e98220b4dab7e9c72b7387491ac3cb681378f09397e1495a,f73be261e840bf5be2c78d50d71cee97051cb384ff87f4c0c60c8b6fd2132d73,44,0.044,0,0.0,54,1010,0.053465346534653464,104,0.104,0,0.0,114,1010,0.11287128712871287
RES8,60,47,NS,1000,100,725,0.725,0,31,3034d424f1f6ed5155503a5ce28ccd725de6789ff273203305d7ce4b5e477316,e64586ca44aea27d77fc9c87389bf9a2aaa63b53afeabce41d5c59b1c3109283,41,0.041,0,0.0,51,1010,0.0504950495049505,133,0.133,0,0.0,153,1020,0.15
RES8,60,48,NS,1000,100,711,0.711,0,24,06ca39eb9e02f328b95c68048566b4e4a2c67ed924649c2797e767cb715b6408,b482154c102e1c966d7b93dd773e525be13b4b549b41f95cf2c0d1b813479bdf,52,0.052,0,0.0,72,1020,0.07058823529411765,99,0.099,0,0.0,109,1010,0.10792079207920792
RES8,60,49,NS,1000,100,699,0.699,0,23,6a49fdae968a006850513fdbd5335b370bdad3890f234be6817ff5a452e71d66,baace4f0baba723ef4cf7bde679f3da5f06f2aec9c774be806b47e1e2945c571,51,0.051,0,0.0,51,1000,0.051,127,0.127,0,0.0,127,1000,0.127
RES8,60,50,NS,1000,100,720,0.72,0,28,d3be09d13acd3be5036d229329333c4eb65e008fa446aca1a3c12fa4ac6238c6,afba46031d7bd3397b8971ca0d191ea0a93a94529d6e72602ddd583ef218631b,52,0.052,0,0.0,92,1040,0.08846153846153847,109,0.109,0,0.0,118,1010,0.11683168316831684
RES8,60,51,NS,1000,100,699,0.699,0,28,a75f459260d92004515cf2573e74e6852bb290b05ea8fd488ae685c0a086cc96,39ead49a5bd68b61664e6fe8a9825b1ff5fe36f7fda0f9dc32f539bbfcadfd67,54,0.054,0,0.0,64,1010,0.06336633663366337,92,0.092,0,0.0,122,1030,0.11844660194174757
RES8,60,52,NS,1000,100,730,0.73,0,27,88ba3c689f3d6a35ab80cc7b9300205f6a6d1206dd54418e5ec38a0336879278,44e0fafa2fc0bbc0f7dbbf9e19f761b21a0b88b1a11c15abf641141f400d64a6,43,0.043,0,0.0,63,1020,0.061764705882352944,135,0.135,0,0.0,155,1020,0.15196078431372548
RES8,60,53,NS,1000,100,679,0.679,0,30,446c7e39555f018d2da9397935e3c5b66c799af6006d56a66d76733a1136b493,7da13d6587ded19d773337f53364cffe3e32dd6f809fe27e4da42d2d6f005e43,56,0.056,0,0.0,76,1020,0.07450980392156863,92,0.092,0,0.0,92,1000,0.092
RES8,60,54,NS,1000,100,726,0.726,0,23,04f0fc6cc56c4906f43c0907eb00c1ee21d7fec182833d05ca03557c7a373e11,17994d9d7633b2a2e9deafc6e35a9772f380c58b3556cd0b75829b6660d26c4a,50,0.05,0,0.0,60,1010,0.0594059405940594,104,0.104,0,0.0,114,1010,0.11287128712871287
RES8,60,55,NS,1000,100,747,0.747,0,27,e43c12463676a0d861f7236688276f03651f8453e917aad17e8af4c022aa6571,48d57ad0b18c66445e8ff20178ed617e8e4f39f2abd6ca463c562f5468861f08,18,0.018,0,0.0,28,1010,0.027722772277227723,114,0.114,0,0.0,114,1000,0.114
RES8,60,56,NS,1000,100,689,0.689,0,22,00389932588b925828f401d92373e87f3da998ab87ac9d2ce7cbf8239815a29c,dbed25874296ac73e6cf2e6f23524962622e07f0cce26f48cc24f8693f4b7ed2,42,0.042,0,0.0,91,1050,0.08666666666666667,88,0.088,0,0.0,128,1040,0.12307692307692308
RES8,60,57,NS,1000,100,718,0.718,0,28,1de380b85496b24dd4bafdbe1c7117315b8fdd6afb86dc65f018dd7b5e696b1f,4d05c029e1a58e515210b9e1b0e012bdadcd4c5394496e009457f3f1453ac166,44,0.044,0,0.0,44,1000,0.044,92,0.092,0,0.0,102,1010,0.100990099009901
RES8,60,58,NS,1000,100,703,0.703,0,20,c461f5f9f480254be5eb7d9f79c927f78bbf47b9cbf5018a3b226446f5a94b7d,f62c4909c66e29572323f0c7dac1801cf3554c0fc4b4861fb6bdfbe73ea0c4e6,41,0.041,0,0.0,51,1010,0.0504950495049505,120,0.12,0,0.0,160,1040,0.15384615384615385
RES8,60,59,NS,1000,100,696,0.696,0,25,e4d7f8c0a3016c7c148fd8cda3db2f5330ae9787480f0af8783da1cf893a64c5,e0cbe777a1e68578df1cb6e9b5b803220b5e772e4b1fa4b6f4b6e5fa2068eae3,53,0.053,0,0.0,83,1030,0.08058252427184466,109,0.109,0,0.0,117,1010,0.11584158415841585
RES8,60,60,NS,1000,100,733,0.733,0,30,2fa78466e1ecb466a066aec3ad38039f88bc7e09c80b645e29c6c8b8dfd6de99,b94a89705b4addfd52fb674b20a308710e6120bc505cb792ec6797d5d718bb04,47,0.047,0,0.0,47,1000,0.047,110,0.11,0,0.0,116,1010,0.11485148514851486
S875,60,1,RS,100,100,100,1.0,0,100,1b09f1693ec1a62f1ee681ae23edf7f64ee5daf48555a1416fdabe1535bbf0a6,ac1b75944dab1213572ba331061bc11b08605b20faae4a01701fc8ec25189cca,94,0.94,94,0.94,95,101,0.9405940594059405,0,0.0,0,0.0,3,103,0.02912621359223301
S875,60,2,RS,100,100,99,0.99,0,99,e4a91f0eecba21ae1cef0717698b61202b597ac08d9d95bec36b3869e18264f8,6b96ddb4fd496689eb72bd99bcb8a412a1f91b5d8f3fba2e2dcb0d89a47b5189,95,0.95,95,0.95,97,102,0.9509803921568627,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,3,RS,100,100,100,1.0,0,100,959c298ff32c3bf9b93f1e43f59c0a69ec2493ee0a7f1a9a44b2fe8850b9cbe9,5463b40e81fd0165da3b031aab324c40618128d6f3e38d7eaa309d6f06f6760e,96,0.96,96,0.96,98,102,0.9607843137254902,0,0.0,0,0.0,2,103,0.019417475728155338
S875,60,4,RS,100,100,99,0.99,0,99,b28d90fc2fad7a64815d66147b27471accf9e44aece82c37d3cc5ff50151165b,5fbf5bfb819089d0ce4e93223defd1c485c0ac0af0309222bfa49c88b98a820f,97,0.97,97,0.97,98,101,0.9702970297029703,0,0.0,0,0.0,0,100,0.0
S875,60,5,RS,100,100,99,0.99,0,99,669d12eb725fb47786de1ee5721a7092bc6a6f452e8315b1ec580edb316fc945,b867f2b6bf5e732c895585607099bbe236737b4e4383306af79c90ade80bc6a4,96,0.96,96,0.96,97,101,0.9603960396039604,0,0.0,0,0.0,0,100,0.0
S875,60,6,RS,100,100,100,1.0,0,100,c3e60ab8d668e676c54d21d38c0657d8cdb7ae318325937fd8845a24b5e63521,47e51fb21573129682ac3465fd9c921ddf3ba57365d7fade993424380af66f81,97,0.97,97,0.97,101,104,0.9711538461538461,0,0.0,0,0.0,2,102,0.0196078431372549
S875,60,7,RS,100,100,100,1.0,0,100,5c99102bfdd97033413c2bea0664741e5288a79b46b17bc782e704a0c791428a,229af45b592d9496c372dd0be5dc4fb56eb9abb1fdd2218b3c833a6fff53ba01,96,0.96,96,0.96,97,101,0.9603960396039604,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,8,RS,100,100,99,0.99,0,99,3577071bd848314c46c4a79401bdece76780375695f8bda04e5fb833d62ddcab,6f1837bb05ace5ebb5e52cd91c21a28925d5d22473edf577f66f8e9e0bdcd5d1,97,0.97,97,0.97,99,102,0.9705882352941176,0,0.0,0,0.0,0,100,0.0
S875,60,9,RS,100,100,98,0.98,0,98,7d33df99495caeeac767c543fb1d2ce151bf6d6601f242143f427ec7af26a579,59a7285c28a88ad47240c37cfcced3151121fdcc6ae9adbd16991e4f148415b3,95,0.95,95,0.95,95,100,0.95,1,0.01,1,0.01,2,101,0.019801980198019802
S875,60,10,RS,100,100,99,0.99,0,99,ab6015e086fcee892f60e7818d00eada7383dfa7f28265461ee108edb45c2494,943ca809165299d8bbffc85e8aa6df4ee4e2e5a12b0d3fd2f77fabb81695ebbc,97,0.97,97,0.97,98,101,0.9702970297029703,1,0.01,1,0.01,1,100,0.01
S875,60,11,RS,100,100,100,1.0,0,100,39c53a98a81b53822dae693b468be640cef274896df3a157a8258fb815290eaa,2e88949a3e4a0be44facf2f8c4579877a00b47f37b7328ab72586e4f046c0b63,96,0.96,96,0.96,97,101,0.9603960396039604,0,0.0,0,0.0,2,103,0.019417475728155338
S875,60,12,RS,100,100,99,0.99,0,99,8e52ddd556c832888a0c2e69b33e43c5aae7aaa253198921fc30462985fa7988,df23bb8356713f44d13a0c48c23caed7cf8e67b347368e1f280980c2792e76df,95,0.95,95,0.95,99,104,0.9519230769230769,0,0.0,0,0.0,4,104,0.038461538461538464
S875,60,13,RS,100,100,100,1.0,0,100,6bfbd4e7aced1ad6dff4c02b91dd1df31ad6b929bf789a849e6b0ad98896cbb4,c2bad89f7f8c2df9a805e3ec1832a3aa7f429c72dab386e1adb9c6ddae11d67c,98,0.98,98,0.98,98,100,0.98,0,0.0,0,0.0,3,103,0.02912621359223301
S875,60,14,RS,100,100,99,0.99,0,99,2bd1a531aa64f28394effef8b32f253d08964eba577d8986a64500c3386888a5,fb5bb2d8846724e85544bc607f47fda6226c8bfb01451e0c8a7fc9864b74aba6,95,0.95,95,0.95,95,100,0.95,1,0.01,1,0.01,2,101,0.019801980198019802
S875,60,15,RS,100,100,100,1.0,0,100,42027f52e27540e74f5fc0131983a9930682545daf2b7d1141eb4af68940108e,cf5ff24764661849d4411fdcba5a152092dbf1bfbef7477c3ccaaba54c73ef80,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,16,RS,100,100,100,1.0,0,100,df936bb1555a9f9421d23352f8900f922a06626832514bb8c3d2a6289af0440f,c42f547dd9402c445bb47574d0ebe4a8436f23f3396c3c9ce8a1af32d25a651e,96,0.96,96,0.96,96,100,0.96,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,17,RS,100,100,99,0.99,0,99,b8a4929ee5e62bbaff1ba246ee257f8987782beda007c921d42ffff2ebf29b71,f41211e4c7832fcb4d3b54a02cb107dfdd006f5cf33b8c203d5647850fb069ff,98,0.98,98,0.98,100,102,0.9803921568627451,0,0.0,0,0.0,0,100,0.0
S875,60,18,RS,100,100,100,1.0,0,100,8c4e8298e3162cad9f9ec555f44ec1b34caeaaa314635ba0b11aef5156f0ba20,e93dc1b0d366169354432b9c93356a19486c2a721c8fe4572a74633b9a95abb7,96,0.96,96,0.96,96,100,0.96,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,19,RS,100,100,100,1.0,0,100,c09f89b3677a0e4507b956338463a44c7469d6e37e7e4ef78febbbb5ac568cf7,96e659bd00a54f13072e2593850ebec4098ca5caa482fa6efb30ae12a4c65d16,98,0.98,98,0.98,98,100,0.98,0,0.0,0,0.0,0,100,0.0
S875,60,20,RS,100,100,100,1.0,0,100,e8bdf3b0e6189eea3df7e815e09a5c8e4347a0a90b1e8d562ebf6aab12f9e5c3,90fdfee03bcded07d8959a314838a998f3348fc1076a0d55831f2fcc239a9ebd,98,0.98,98,0.98,98,100,0.98,0,0.0,0,0.0,2,102,0.0196078431372549
S875,60,21,RS,100,100,100,1.0,0,100,494c5c00bcc78ff59ebc2ac15abd1629b5e5fa6029980aa78696a312b6602714,b22a6ea18e05dffbf7fc9164216e9ed153785e5044e8cf27227a540adf4c4aad,95,0.95,95,0.95,97,102,0.9509803921568627,0,0.0,0,0.0,2,102,0.0196078431372549
S875,60,22,RS,100,100,100,1.0,0,100,340c41ff3e654e63a642aed125f032cd2f0456fd1e1f334530cd824e8315f471,ae7cddb692b17888dac71156c1ebb6454a48b865089c90a83e92b28132127cc6,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,23,RS,100,100,100,1.0,0,100,5e632dd58c2c76900b8ba605ad9a2d775d0cf9b72e7b72c68c1bf7e12cf71045,93d05e6ddea7334ddc4a0c6700373f7c349355bbcea828cddf087764041d178a,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,0,101,0.0
S875,60,24,RS,100,100,100,1.0,0,100,0941c595e98b3779fdeab6642f34844cff5913b0d1de65aac1e57ec18e637522,563fee8f8e531f815eb205a6e0b85abe4e57b8495a42e8867ed75adf65c1fd83,97,0.97,97,0.97,100,103,0.970873786407767,0,0.0,0,0.0,2,102,0.0196078431372549
S875,60,25,RS,100,100,99,0.99,0,99,8a3bb3c9cf71912cc33d90e55c7967f35b51d80e54c598e632c95dcdf97fbaeb,8e9606e90ed64b71bb438648f0e44bab6b16fe08accfcf8ebbecd5a982cd1f21,98,0.98,98,0.98,99,101,0.9801980198019802,0,0.0,0,0.0,1,102,0.00980392156862745
S875,60,26,RS,100,100,100,1.0,0,100,45bb94f4169d41280601e3cc571dd371405371ababc827c6ca0b9b6905235556,b66bd9b79f1c96f5e6c9c7c0b71d9279d02e60a3ab614bcc261db0d66bcfea0b,98,0.98,98,0.98,101,103,0.9805825242718447,0,0.0,0,0.0,0,100,0.0
S875,60,27,RS,100,100,100,1.0,0,100,63d9f75eb9934394cb52c13f7578b0d4ef25daadb27a0e593772d212ed21ec45,2dea14dcecae19b8c3a71c57c262c43f8997772dd06737540a5bea4c29c0892f,97,0.97,97,0.97,98,101,0.9702970297029703,0,0.0,0,0.0,0,100,0.0
S875,60,28,RS,100,100,99,0.99,0,99,20dc56ae4fe5a942ff87629cdca03f81a19cd6d5e74cc6d3179df1a93a900d37,8ee57c77507033cd2a74d8f6b5d32f37736e6972d1bb16ab38a398fa29f97b16,96,0.96,96,0.96,99,103,0.9611650485436893,1,0.01,1,0.01,1,100,0.01
S875,60,29,RS,100,100,100,1.0,0,100,badb224e335199d88149376ad1b9b7898b5603478de6fc29027a2f26effed903,3f488cfa4785197fd1c4e07b9fec103ccae2aad2e375412ed8f35d35a110f7fb,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,1,102,0.00980392156862745
S875,60,30,RS,100,100,100,1.0,0,100,5b744814c7896ce978118ff29f4bb0814ba449a73ca594b6e93daf72233579f0,313395eb627c563fe9d5ae4ed65e2dffbb74954b095bb8552cd9523c0d7e1412,97,0.97,97,0.97,98,101,0.9702970297029703,0,0.0,0,0.0,1,102,0.00980392156862745
S875,60,31,RS,100,100,100,1.0,0,100,d358fd52414ae5e6d68e1f71e701f14df2e557a5e321397e76df77eca4fb0c4b,5dbf44bb286e3e98e24d01cb44fe25f1776fa6c5726120c541b5f913b9b63139,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,0,100,0.0
S875,60,32,RS,100,100,100,1.0,0,100,2a7668bfb9196317c5f445b4453aa01394736fa19dff5003e2a6685b97d4153c,c4d865bc62d406a4c3a63e0d31d0a7bd6f098c5576146c4142d4580e80279ad0,96,0.96,96,0.96,97,101,0.9603960396039604,0,0.0,0,0.0,0,100,0.0
S875,60,33,RS,100,100,100,1.0,0,100,6422013d8a87a1fb57006adfd32e4e97c940bef322533c1ae00f698b0a7a4f17,2737d2fa54197ad8c5ab33e4e2dd871ec2908ff88a0d88c88ee5761e50d65130,96,0.96,96,0.96,98,102,0.9607843137254902,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,34,RS,100,100,100,1.0,0,100,6ff2acb20aa40203d23e754c61018effc0207d987bd6c795ba24cebbec84c75e,905ac763f5557b621cb9bc8c9f3aa87bb675e79681e13c87ccf13c0c629616c4,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,35,RS,100,100,100,1.0,0,100,350184c9708394b62ef66698e4625034af71453186e24f3420de56e65a15ddea,51be4fef533ae41f0f9d4fdb900e20776b6daef0ca0a45d2b1846ee756f37fd4,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,36,RS,100,100,100,1.0,0,100,4e7d474b37801b2178d69c91654a5eea960841eb66f93a98f997f3fcde31196f,44d1626d4bda2ad38e8bff3a0e50ec827197f5c1dd5e5af9dc25e28b2bc04ebe,98,0.98,98,0.98,100,102,0.9803921568627451,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,37,RS,100,100,100,1.0,0,100,6796bc98e363932dbc4b4e1aee7d98263f6e7d9b217dfa54d611fbae8ae8cba6,fdce2b4030e6f9f0bddb003e3c45907a3ff13e428519d4c31616941053a020bf,97,0.97,97,0.97,99,102,0.9705882352941176,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,38,RS,100,100,100,1.0,0,100,16110a7152577615a9936c5d65bef1bb4496a9aea54c34f0913766384ffcb257,bae16045214b18b4d8007dc8ed93143737e41c5be47936747b65e921835d60e6,96,0.96,96,0.96,96,100,0.96,0,0.0,0,0.0,0,100,0.0
S875,60,39,RS,100,100,100,1.0,0,100,014ad9cf8c752efd04aea63f0841f54ad18f5ecdf47dee5bd303c7a53c82175c,fa09696dce711a699e92c4ca6e33cb2dba727aa8c922bc24f428fd471326ea8f,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,2,102,0.0196078431372549
S875,60,40,RS,100,100,100,1.0,0,100,2af823d3006a1ac25c7aa12f15f8ef89ab8bf30ab846afa0dd1b56531a881b03,02b3a81241d5192c2935b8186effdfa478179dabd4a6be879f87534cb890ddf6,99,0.99,99,0.99,99,100,0.99,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,41,RS,100,100,100,1.0,0,100,17341689c0ba44c9b00d6a90fcc4d315801e1ff8f651a7dd009ba0657e2fc7fc,c92d46dfcaa98b4c44f35e77947a917f0e1c38c064c4ed3d74f541bb03eee7f1,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,0,100,0.0
S875,60,42,RS,100,100,100,1.0,0,100,c9e61b635dcff282615070574200bda36369805ea38dae9845c6df33fae969da,13a4e473e280a5f54ae4a2e0060156e087905249309acb0f601e0310557ee4bf,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,0,101,0.0
S875,60,43,RS,100,100,100,1.0,0,100,d24c9a9ca685cb548692089416e924973b8af1f709b5ac5e16b32035b13cc188,4ce01a253dcb753421f2f64e2b228cb30fb085f46f19050d765958752b3d2276,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,0,100,0.0
S875,60,44,RS,100,100,100,1.0,0,100,4067b02c199c5f95498f7a72fbc24e2e21d68e95934a47ca8fee4d61f0844ce3,4b5d19e51f0f3e78b2745d8bebced80f650b4274c4fab4bdc7eeffb02c86d35c,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,102,0.00980392156862745
S875,60,45,RS,100,100,99,0.99,0,99,6b9c83d0c14f7812ae666a85890f4ca8fe8034fc948802faa24cd9b6ab669877,1b73f06a4142dff1ba865ca7821c33e27639af9dcd0653990e88fa14e817842b,98,0.98,98,0.98,99,101,0.9801980198019802,1,0.01,1,0.01,2,101,0.019801980198019802
S875,60,46,RS,100,100,100,1.0,0,100,c606fc8424910c45be689d831d63b9ed6048c4d8bc3399cc4c13727c50ed00e4,8aae5f4043ed6fbf67d0c274b3326db6d473bf0302ba4b5d559aaae63c2a5261,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,47,RS,100,100,100,1.0,0,100,f3552da44cf0c128b67169525209768424e3eadf6b6e99b7f9639990ba7cfd77,9373647d3e8c362c1afd7b374f268451a841d3d8665f5962f8ff2d6adac4f05a,98,0.98,98,0.98,99,101,0.9801980198019802,0,0.0,0,0.0,2,102,0.0196078431372549
S875,60,48,RS,100,100,100,1.0,0,100,39377d8b0561b346a1fee90dc09b13eacb8fe7fb04b37f69fcef14fdc4a81e7c,ea3da4a83c6c327ac2cfabe046a8435698ba8ff80ddf8a2b4cf262535475398b,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,101,0.009900990099009901
S875,60,49,RS,100,100,100,1.0,0,100,2b4b71d32a887a5b5a5f3030dec19fb45379bc01d3a0ca6a2f0789c2176f16a4,90a3cceeb8cb2346578d681e45e9bd0e4a665072c80363ca60e9daa4dfad5286,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,0,100,0.0
